id,Вид услуги,Категория услуги,isFree
642404_101hotels,Терраса,Спа и отдых,0.0
642404_101hotels,Торговый автомат,Питание,0.0
642404_101hotels,Услуги трансфера,Услуги трансфера,-1.0
642404_101hotels,Питание,Питание,0.0
642404_101hotels,Ускоренная регистрация заезда и отъезда,Правила проживания,0.0
642404_101hotels,Услуги консьержа,Бытовые услуги,0.0
642404_101hotels,Экскурсии,Экскурсии,0.0
642404_101hotels,Автопарковка,Парковка,0.0
642404_101hotels,Кондиционер,Удобства в номерах,0.0
642404_101hotels,Аренда конференц-зала,,0.0
642404_101hotels,Детское меню,Питание,0.0
642404_101hotels,Детское меню,Удобства для детей,0.0
642404_101hotels,Размещение с домашними животными,Правила проживания,0.0
642404_101hotels,Спа услуги,Спа и отдых,0.0
642404_101hotels,Пляж,Инфраструктура,0.0
80101_101hotels,"Интернет, wi-fi",Интернет,0.0
80101_101hotels,Услуги мангальной зоны,Инфраструктура,0.0
80101_101hotels,Обслуживание номеров,Бытовые услуги,0.0
80101_101hotels,Телевизор,Удобства в номерах,0.0
80101_101hotels,,,0.0
80101_101hotels,Камера хранения,Инфраструктура,0.0
80101_101hotels,Катание на лыжах,Развлечения и спорт,0.0
80101_101hotels,Места для курения,Инфраструктура,0.0
80101_101hotels,Место для лыж,Инфраструктура,0.0
80101_101hotels,Общая кухня,Питание,0.0
80101_101hotels,Отопление,Удобства в номерах,0.0
80101_101hotels,Первая береговая линия,Инфраструктура,0.0
80101_101hotels,Пешие экскурсии,Экскурсии,0.0
80101_101hotels,Прачечные услуги,Бытовые услуги,0.0
80101_101hotels,Рыбалка,Охота и рыбалка,0.0
80101_101hotels,Сад,Инфраструктура,0.0
80101_101hotels,Для детей,Удобства для детей,0.0
80101_101hotels,Терраса,Спа и отдых,0.0
80101_101hotels,Услуги трансфера,Услуги трансфера,-1.0
80101_101hotels,Автопарковка,Парковка,0.0
80101_101hotels,Бильярд,Развлечения и спорт,0.0
80101_101hotels,Бассейн,Спа и отдых,0.0
80101_101hotels,Спа услуги,Спа и отдых,0.0
80101_101hotels,Фен,Удобства в номерах,0.0
10535_101hotels,"Интернет, wi-fi",Интернет,0.0
10535_101hotels,Услуги мангальной зоны,Инфраструктура,0.0
10535_101hotels,Видеонаблюдение,Безопасность,0.0
10535_101hotels,Массаж,Спа и отдых,0.0
10535_101hotels,Уборка,Профилактика covid-19,0.0
10535_101hotels,Дезинфекция,Профилактика covid-19,0.0
10535_101hotels,Меры против covid-19,Профилактика covid-19,0.0
10535_101hotels,Караоке,Развлечения и спорт,0.0
10535_101hotels,Курение запрещено,Правила проживания,0.0
10535_101hotels,Места для курения,Инфраструктура,0.0
10535_101hotels,Безналичная оплата,Профилактика covid-19,0.0
10535_101hotels,Номера для некурящих,Правила проживания,0.0
10535_101hotels,Номера для некурящих,Удобства в номерах,0.0
10535_101hotels,Общая кухня,Питание,0.0
10535_101hotels,Телевизор,Удобства в номерах,0.0
10535_101hotels,Лаундж,Инфраструктура,0.0
10535_101hotels,Огнетушители,Безопасность,0.0
10535_101hotels,Отопление,Удобства в номерах,0.0
10535_101hotels,Первая береговая линия,Инфраструктура,0.0
10535_101hotels,Пешие экскурсии,Экскурсии,0.0
10535_101hotels,Удобства для пляжа,Удобства в номерах,0.0
10535_101hotels,Прачечные услуги,Бытовые услуги,0.0
10535_101hotels,Гладильные услуги,Бытовые услуги,0.0
10535_101hotels,Сад,Инфраструктура,0.0
10535_101hotels,Для детей,Удобства для детей,0.0
10535_101hotels,Обслуживание номеров,Бытовые услуги,0.0
10535_101hotels,Терраса,Спа и отдых,0.0
10535_101hotels,Услуги трансфера,Услуги трансфера,-1.0
10535_101hotels,Экскурсии,Экскурсии,0.0
10535_101hotels,Автопарковка,Парковка,0.0
10535_101hotels,Спа услуги,Спа и отдых,0.0
11159_101hotels,Ресторан,Питание,0.0
11159_101hotels,Бар,Питание,0.0
11159_101hotels,Видеонаблюдение,Безопасность,0.0
11159_101hotels,Магазины,Инфраструктура,0.0
11159_101hotels,Услуги мангальной зоны,Инфраструктура,0.0
11159_101hotels,Микроволновая печь,Удобства в номерах,0.0
